"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"996",-0.00553648373872504,0.147521959329193,-0.0139304043682894,0.0969605951580383,-0.0381783996568011,0.0457831836825961,-0.0477358978750501,0.0179030670948665
"998",-0.00653338885901199,0.145705895523804,-0.00735991937245163,0.0923652151629478,-0.0394777445758713,0.029664853996023,-0.0517989451904,0.0382185305221093
"1000",-0.00765768812723771,0.143657599147667,-0.00110742351406315,0.0872355043545196,-0.0392501629570791,0.0146378827832504,-0.0562971799384766,0.0554778218358041
"1002",-0.00886122456602482,0.141467580643936,0.00512712235468428,0.0818769184723746,-0.0395983247179311,-0.000835077983141858,-0.0605710361621029,0.0716031437078758
"1004",-0.0101751208444522,0.13907225993456,0.0110666131775242,0.0761031575267947,-0.0390544509579199,-0.015865680759772,-0.0659447940177577,0.0839434132708257
"1006",-0.0115511312556691,0.136562662781904,0.0170363127051179,0.0702793965338063,-0.0380869799970161,-0.0295895623012013,-0.0685554353215957,0.098560749049672
"1008",-0.0130172550622894,0.133880702993985,0.022839656511113,0.0642787853807968,-0.0359876609270298,-0.0418342933775113,-0.0700763991197712,0.111265196712032
"1010",-0.0145179745183093,0.131129896559456,0.0287622062791651,0.0584067371722854,-0.0338105347768832,-0.0527844188078613,-0.0703009162257452,0.124421271274407
"1012",-0.0160766354262554,0.12826083638869,0.0346178604892819,0.0523352084432141,-0.0314220848782825,-0.0631675051713875,-0.0725909389914347,0.131358687031336
"1014",-0.0176718595113053,0.125313490017204,0.0404787133562538,0.0464849979505517,-0.0283513896617131,-0.0711198324932676,-0.0729788676493931,0.137321161813647
"1016",-0.0192942565599881,0.122307037799795,0.046346738517459,0.040786512742919,-0.024820664567597,-0.0774630155257473,-0.0727196372040337,0.140930597113582
"1018",-0.0209380086645655,0.119250339571668,0.0522052280398865,0.0353691063841214,-0.0208318217176233,-0.0814745092509288,-0.0714113212016226,0.14276692200168
"1020",-0.0225896493998194,0.116163571662413,0.0580655092601549,0.0302511038095427,-0.0161471773380271,-0.0827026614611721,-0.0681747874009198,0.145475446691068
"1022",-0.0242437317158844,0.113058911358712,0.0638540125553186,0.0252466488695938,-0.0119565007769616,-0.0840811889356437,-0.0668438361848256,0.1413070463933
"1024",-0.0258926083852207,0.109951898844899,0.0695600541340554,0.020516427732645,-0.00764448563030456,-0.0838889236619603,-0.0645335889970199,0.136195953453803
"1026",-0.0275310852784251,0.106855850797006,0.0751199303054698,0.01608478970724,-0.00306866776877212,-0.0817859321615861,-0.0607517033532328,0.130345461115277
"1028",-0.0291438576208948,0.103794824236183,0.0805915011335819,0.0120399566957875,0.00134036549224038,-0.0783412744590988,-0.0575226420038619,0.121492472096755
"1030",-0.0307114594744894,0.100803442617655,0.085997516057913,0.00850132589001926,0.00572996152351967,-0.0733591851268709,-0.0526209475257159,0.114367125007207
"1032",-0.0322493939882214,0.0978597817667061,0.0912620892055924,0.00518981533693079,0.0104747542785122,-0.0666988636916701,-0.0474533982810759,0.106510640222159
"1034",-0.0337251966785527,0.095019147664247,0.096418294757232,0.00242452994736208,0.0150601171050343,-0.0587976970639651,-0.0409365199333419,0.0977244011721593
"1036",-0.0351367902807039,0.0922853433628112,0.10150223208483,1.28188118509822e-05,0.0190152650905201,-0.0507683011667188,-0.0340977264875738,0.0865512657854808
"1038",-0.0364926416872169,0.0896422756501686,0.106325707017855,-0.00217302368752284,0.0226784764236542,-0.0424959355569556,-0.0292603944012043,0.072819626738749
"1040",-0.0377965269222737,0.0870921643751607,0.110929438649044,-0.00411720690134157,0.0265907185051883,-0.0326415336189103,-0.0229126355228694,0.0582742974472354
"1042",-0.0390075270485054,0.0847036192145486,0.115380134399523,-0.00556385260559454,0.0296726898795446,-0.0231777328101192,-0.0159524385677967,0.0447803178594187
"1044",-0.0401392351817079,0.0824593141016656,0.119445188531201,-0.00691222647240186,0.0322993197727662,-0.0131630089286582,-0.00667529906740348,0.0353043867707788
"1046",-0.0412136791738463,0.0803197424909424,0.12314655279682,-0.00817913380036951,0.0352037832478582,-0.00280307354751777,0.00325640035896499,0.0270689503660988
"1048",-0.0422140479684548,0.0783306207364527,0.126490583355566,-0.00938763460966299,0.036931078180941,0.00670574592437741,0.0128910225921569,0.0162749144269169
"1050",-0.0431461480480848,0.0764728592535678,0.129425768012204,-0.0106828017153415,0.0386524278254456,0.0156490099227182,0.0228071204621084,0.00682519310542074
"1052",-0.0440115304739602,0.0747509432528239,0.131914466791238,-0.0120132442335866,0.0401948580716535,0.0243915156872024,0.0320154614941479,-0.00320445119659278
"1054",-0.0448073683416369,0.0731670197680223,0.133960541588376,-0.0133212152080876,0.0416920724856009,0.0329989256247091,0.0437101750645152,-0.00908880619855614
"1056",-0.04554267068719,0.0717105517446966,0.135389979095545,-0.0149979509431622,0.0418684264240862,0.0387599978389089,0.0530357504561837,-0.0164922981100343
"1058",-0.0462288350556717,0.07036567790165,0.136203622499302,-0.016923340679615,0.0414356822345919,0.0427721710967637,0.0622724246276766,-0.0227936617535063
"1060",-0.0468553569093592,0.0691547055223425,0.13644397246302,-0.0191460497024232,0.0401366293043453,0.0447577353254838,0.0683913130599269,-0.0317148212465469
"1062",-0.0474259613197879,0.0680667065466972,0.136099921450374,-0.0217087021996914,0.0394393504202805,0.0463453570794636,0.0770337650998688,-0.0346496122843668
"1064",-0.0479294124451523,0.0671248671488766,0.135236148066271,-0.0245630917278271,0.0374322570943356,0.0453922883968867,0.0828364784426864,-0.0384407522691661
"1066",-0.0483690750950541,0.0663167738119096,0.133784300253052,-0.0276935295126542,0.0348140443717088,0.042141137877579,0.0870000493199595,-0.0439224985951921
"1068",-0.0487439791421543,0.0656487992751009,0.131714096157822,-0.0312953610939753,0.0313884482730589,0.0365297802328026,0.0893920642470833,-0.050055580064011
"1070",-0.0490507252248755,0.0651293074145669,0.129086764431041,-0.0353518337533227,0.0268713647535801,0.0277077924879459,0.0877160394289739,-0.0612601782572163
"1072",-0.0492822364536235,0.0647662684268906,0.12601933736331,-0.0396557538294652,0.0217641625210491,0.0160691770237963,0.0814722632114438,-0.0777731270564026
"1074",-0.0494348083959101,0.0645644707415684,0.122502732321346,-0.0441948940686384,0.0164721080970731,0.00304096540534224,0.0745173730865105,-0.0954975939644194
"1076",-0.0495194968547126,0.0645044572576084,0.118483885003829,-0.0490276676582111,0.0112845072397612,-0.0102324751213836,0.0716558683684911,-0.104669550003066
"1078",-0.0495153924485536,0.0646256791738153,0.11420028750094,-0.0537641089454574,0.00595060905621116,-0.0243440144423773,0.0679205491131933,-0.116722165329749
"1080",-0.0494283647749268,0.0649143370319317,0.109411405961901,-0.0587074924971488,-0.00113602149888322,-0.0422015281306388,0.0607570525024097,-0.130337070015867
"1082",-0.0492636529268732,0.0653576722736271,0.104316239074072,-0.0636791057323187,-0.00718240997925091,-0.060003238471445,0.0552679789014707,-0.141153043182575
"1084",-0.0490179739138696,0.0659622898115278,0.099003933911752,-0.068638694752655,-0.0126079221632906,-0.0783241514687266,0.0505345153810012,-0.151722310082001
"1086",-0.0486537896402656,0.0667804666788847,0.0935200191489132,-0.0733148813588141,-0.018735722536012,-0.0974432432515131,0.0469415278190894,-0.156834992565199
"1088",-0.0482173582911315,0.0677490999735342,0.0879595195347327,-0.077700074204264,-0.0241503463868451,-0.115078416407459,0.0426311468748054,-0.163186661697641
"1090",-0.047710817850585,0.068852057732757,0.0823104177888185,-0.0820267134847062,-0.0295145555899989,-0.133533837173781,0.0380303087127808,-0.170089398408086
"1092",-0.0471139096199551,0.0701134568586098,0.0766589640943485,-0.0858692747360183,-0.0343008536438166,-0.151212745798638,0.0374253044938482,-0.170834063875027
"1094",-0.0464317222299461,0.0715227969463079,0.0710518702003118,-0.0890066842396021,-0.0385972733160611,-0.167932370087476,0.0374331655451133,-0.169922605230866
"1096",-0.045700638818834,0.0730153834648671,0.0653238265125909,-0.0920308957815921,-0.0434378396743249,-0.184810447307589,0.0335367144915391,-0.174001533486163
"1098",-0.044951095346698,0.0745413215026651,0.0593843603577691,-0.0953611955401239,-0.0504513440432282,-0.204825735351778,0.0192806272458953,-0.196063966722652
