"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5"
"1704",-0.0239737873042027,-0.0232088871874799,-0.0142224253622117,-0.0122577694462919,-0.0101905869353895
"1706",-0.0235746241862183,-0.0221152428869531,-0.0168149884509334,-0.0147261795583983,-0.0102883617821577
"1708",-0.0200732793473347,-0.0188358360275026,-0.0173095728181969,-0.0155513748686328,-0.0051691535001376
"1710",-0.0131204151274589,-0.0127919078114347,-0.0158217803234138,-0.0149741860740213,0.00539413340028174
"1712",-0.0036405802698464,-0.00500700653676575,-0.0127810361727805,-0.0131181472988947,0.020152576034513
"1714",0.00673837332412876,0.00335778611251686,-0.00848282267603321,-0.0100642240532895,0.037382009988213
"1716",0.0153114358965919,0.0104341595606146,-0.00596046526688768,-0.00847317661777568,0.053316079993934
"1718",0.0213986351713069,0.0174940306429889,-0.00663389716290098,-0.00997412138619472,0.0644779751926809
"1720",0.0245259256822973,0.0254699918975524,-0.0118925171530615,-0.0160723614818106,0.0701360426101503
"1722",0.0248173066201244,0.0342146722661704,-0.0224656059813035,-0.0276395473991796,0.0680142306857953
"1724",0.0234280329780061,0.0435770930561506,-0.0353920850966816,-0.0420227205851477,0.0569782569555949
"1726",0.0201510449177581,0.0505757676524554,-0.0474764033661373,-0.0554200187080839,0.039529370734561
"1728",0.0148686570206287,0.0519558455012368,-0.0556508329993773,-0.0637969437368279,0.0196344499509191
"1730",0.00803360433190297,0.0459809132442267,-0.0562270939843234,-0.0631051401843051,0.000332027622755338
"1732",-0.000211637264456974,0.0323092196033967,-0.0467011718962648,-0.0515098821356515,-0.015482823745207
"1734",-0.00975010268139848,0.0125841312787544,-0.0292717917121362,-0.0313671099193226,-0.0263517623181668
"1736",-0.019241411449309,-0.00942891957964028,-0.00946660991763305,-0.00846355740582195,-0.032155086326727
"1738",-0.0267006599657671,-0.0288218508732718,0.00802059230617604,0.0118562735276689,-0.033949587194386
"1740",-0.0311731154875785,-0.0418845941212101,0.0202722393836132,0.0260353817057624,-0.0305132649211693
"1742",-0.0325043946519197,-0.0473673746746346,0.0260036141629389,0.032433842180669,-0.0246104199739256
"1744",-0.0314406098829077,-0.0469213239074021,0.0256860091416698,0.0321497483091498,-0.0192290929212036
"1746",-0.0291221158885943,-0.0433670521039357,0.020612631890142,0.0270955372108006,-0.0150671135587746
"1748",-0.0268526349321012,-0.0397296641149829,0.0115060520079975,0.0189843676673894,-0.0129918649069839
"1750",-0.0238110774702918,-0.034842016604642,0.00280137437712726,0.0111648126120447,-0.0120195863870858
"1752",-0.01930478529005,-0.0271155696708067,-0.00292038156833143,0.00497975412645335,-0.00996790521089338
"1754",-0.0141028488866228,-0.0180915315698998,-0.00896138881731495,-0.0017308889122757,-0.00861337803643272
"1756",-0.00862839462826869,-0.00896065828949551,-0.0169954071978176,-0.00980606679099388,-0.00975254764775275
"1758",-0.00310820659427842,-5.22220149529411e-06,-0.025124891718358,-0.0177622590935108,-0.0116533068885335
"1760",0.00263233871768726,0.00908923440860569,-0.0296528742466329,-0.0227569381978436,-0.010723098883899
"1762",0.00791416707912843,0.0166138531452445,-0.029504592438746,-0.0235908023939055,-0.00779822000370041
"1764",0.0118057472975175,0.0199981669565671,-0.0258381342534876,-0.0206440750911771,-0.00589019139565766
"1766",0.0138252791975073,0.0185167953369066,-0.0194037473817358,-0.0144381451719731,-0.0060719572097806
"1768",0.0136706883659625,0.012888876882395,-0.0105645360568929,-0.00571846679532613,-0.00700792015831947
"1770",0.0124438032503763,0.00628908975089809,0.000423741744024603,0.00448358409375469,-0.00550420870579797
"1772",0.0109307038584057,0.000321934962179608,0.0104489835306537,0.0134708376949818,-0.00289666896830121
"1774",0.00883791180822522,-0.00573781698737944,0.0149315338098508,0.0180717661004766,-0.00450927613603035
"1776",0.00648607121807225,-0.0109016568447512,0.0146425799062531,0.0188204354345115,-0.00881276881512572
"1778",0.00503990474003166,-0.0130774706149877,0.0129848068569647,0.017965817368143,-0.010117036054122
"1780",0.00510631781297419,-0.0119886799324339,0.0115553203004215,0.0167399811422703,-0.00848397643267365
"1782",0.00602396050714796,-0.0092118995840151,0.0101468247318583,0.0152908946018291,-0.00585304252866017
"1784",0.00648844568170134,-0.00777738048194151,0.00702689343656028,0.0125103157989488,-0.00482095493534191
"1786",0.00579863492732853,-0.00852099990838234,0.00260428335512032,0.0086207544473848,-0.00582444292343213
"1788",0.00476561810237448,-0.00887939575889715,-0.000307931131373135,0.00555890436439814,-0.00670132917508119
"1790",0.00385536639239919,-0.00792316175082204,-0.00164476385263446,0.00319790776289804,-0.00625633662075742
"1792",0.00368817151913602,-0.00562196740069059,-0.00169200260385978,0.00125953996193428,-0.00546550799518702
"1794",0.0041260481063434,-0.00248469821544745,-0.000693556016605056,1.09285964496209e-05,-0.00505226256016409
"1796",0.0049334982949702,0.00160064083519841,0.00196049010639491,0.000305946189547913,-0.00369191698684072
"1798",0.00647139137601216,0.00680409695354156,0.00616213998804808,0.00227914330379968,-0.00067724794184577
"1800",0.00768167536515408,0.0107661878938663,0.00957184909123229,0.00421118393855023,0.0026504232211162
"1802",0.00721046589021988,0.0113643145993325,0.0101883045430709,0.00459203780317333,0.00494379999022427
"1804",0.00467451172008467,0.00828757953465781,0.00724683749334812,0.00306122012187626,0.00437157822221289
"1806",0.001265453691103,0.00404919178240899,0.00302499222510766,0.000878723029745133,0.00313268996451816
"1808",-0.00198972048434025,0.000129863460117637,-0.00128847037004291,-0.00138875407904627,0.0014878285946976
"1810",-0.00470110455987289,-0.00325000689242229,-0.00513017655745557,-0.00368300942845387,0.000342163712862171
"1812",-0.00648797501260924,-0.00474141721944434,-0.00703091876772982,-0.00500600606918988,0.00167595425960841
"1814",-0.00827930093429241,-0.00565728856168224,-0.00914035584857813,-0.00635583858604814,0.00231290656230261
"1816",-0.0101392195550323,-0.00696278622423887,-0.0122500929772831,-0.00818796642764436,0.00125079202948924
"1818",-0.0116770608501844,-0.00852043175543259,-0.0142736517981227,-0.00930403504962575,0.000936543907078667
"1820",-0.014011094612884,-0.0111340502934911,-0.0151976076621485,-0.00987382017791368,0.00134950960986601
"1822",-0.0168133884734976,-0.0137120605811785,-0.0155100952205146,-0.0102151037586963,0.00215232560860636
"1824",-0.0185390543919051,-0.0139385598770294,-0.013924537535057,-0.00913231908624419,0.00547614098319495
"1826",-0.0187943497848408,-0.011901328239298,-0.0105853888694039,-0.00667561593160986,0.0131912209286601
"1828",-0.0188268352398671,-0.00947033442955154,-0.00782256475530261,-0.00401619152940349,0.0198044514576116
"1830",-0.0193994751780879,-0.00626186929395136,-0.0052441335806569,-0.00108814881147533,0.0212614001514194
"1832",-0.0205335538304031,-0.00158743963420183,-0.00219887501180898,0.00201464253946043,0.0200652918400396
"1834",-0.0227197255071783,0.00238535323302444,-0.000874860294983236,0.00346921685818352,0.0164571402142662
"1836",-0.0262140735982362,0.00293662358077126,-0.00369858470088913,0.00101127780960737,0.0117222440059729
"1838",-0.0310476929588627,-0.00168771693862453,-0.0123611016699,-0.00619401530153777,0.00775077457517457
"1840",-0.0357179951163484,-0.00891365234326347,-0.0259025768976533,-0.0168752083808037,0.00574523340314301
"1842",-0.039159211068213,-0.0153646302250303,-0.0412547522345662,-0.0279614385304734,0.00807180107639183
"1844",-0.0425426540133362,-0.0199776585894352,-0.053392516415227,-0.0345679344174978,0.0146782985478973
"1846",-0.047048074686899,-0.0207912919448725,-0.0583895374737768,-0.0330790573844766,0.0218800078834485
"1848",-0.0531707092783848,-0.0168163210718815,-0.055244586489439,-0.0224643742005643,0.0236732914740836
"1850",-0.0594430634648594,-0.00658853628145703,-0.0432309853140534,-0.00334625173014331,0.0188705591611641
"1852",-0.0647630818715187,0.00930114467399347,-0.024927094616459,0.0214239399756191,0.0107986821619337
"1854",-0.0705658636712127,0.0236996189983552,-0.00822410622563612,0.0462016318445761,0.000295550885522324
"1856",-0.077673834091675,0.0299404418434838,-0.00278615742027434,0.0643701916878172,-0.0135064495276848
"1858",-0.0836150246525723,0.0298470075418302,-0.0119977399867533,0.0741239258259808,-0.0310006976679618
"1860",-0.0837721441088276,0.0311141874276128,-0.0290577011052924,0.0807065586258537,-0.0472245549068755
"1862",-0.0765324153461852,0.0359302639102601,-0.0486401203239276,0.0883295833455329,-0.0588770419814526
"1864",-0.0621992301987003,0.0414450158973731,-0.0693042942902735,0.0976039906295314,-0.0675244703703712
"1866",-0.0397964666652057,0.0462535284247112,-0.0892140892495483,0.108276250967072,-0.0724344156669034
"1868",-0.00866681833007301,0.0479302830889629,-0.107210690330161,0.118847941484444,-0.0719490931332729
"1870",0.0304284202180269,0.0447866548633443,-0.120907310246823,0.128417523027664,-0.0643173556643541
"1872",0.0726207063025637,0.0326044574287324,-0.132721451746399,0.13432425564501,-0.0509096491945867
"1874",0.112897872764883,0.00743835964221192,-0.146535868103581,0.133401583966089,-0.0346363712677649
"1876",0.150826274544807,-0.0238421851377919,-0.156979859667955,0.126826018233517,-0.0157640472231043
"1878",0.186030765095707,-0.0521766360468731,-0.156454192432575,0.116849070670873,0.00444505289821405
"1880",0.215519469505391,-0.0744339352719209,-0.141061577297872,0.104048678361967,0.0246858845449005
"1882",0.234844675626654,-0.0898605244847674,-0.108918335245392,0.0876768191866735,0.0403197565471926
"1884",0.239381312958169,-0.0995944547319739,-0.0614036566144395,0.066277708191503,0.0478122538263615
"1886",0.226461485961633,-0.104521718947578,-0.00329236112901025,0.0388196799935382,0.0443123466797173
"1888",0.195804061131979,-0.105493891747258,0.0571999305143611,0.00567947472197844,0.0247505716151496
"1890",0.151166628772636,-0.101359405902425,0.114830544982482,-0.0282157277685664,-0.00633611745767186
"1892",0.0979209353435834,-0.0912405494055032,0.164209303571382,-0.0586162087038911,-0.0429248975356721
"1894",0.0438314097086853,-0.0733177713839073,0.199776053780091,-0.0833859690359725,-0.0776379679797193
"1896",-0.00236266832533416,-0.0448062990834398,0.222454282222924,-0.098468465675451,-0.0980650916087385
"1898",-0.0372055098882088,-0.0113060462771463,0.231058455189386,-0.103601852217383,-0.0991406487964399
"1900",-0.0598197434246131,0.0206876049265945,0.224750576611515,-0.10236917447203,-0.0848886740373404
"1902",-0.070090629624046,0.0503313618432274,0.209495660024945,-0.0959208815105251,-0.0571831717148909
"1904",-0.0714420062438225,0.072501400803306,0.184461143755213,-0.0882575819781096,-0.0219832088623271
"1906",-0.0672943817505676,0.0831819904553078,0.146852868893887,-0.0847472304757124,0.0097712966037029
"1908",-0.0594991167004277,0.0830340070904345,0.103297052272955,-0.0836792701408114,0.038311363036779
"1910",-0.0469041395787238,0.0808475645658806,0.0676004735870288,-0.0781542461489191,0.070077521625209
"1912",-0.0315275798572779,0.0825801021937274,0.0437898016757588,-0.0681705267097143,0.097054055851716
"1914",-0.0185146776553778,0.0850368692801521,0.0246212232619201,-0.0599073535117474,0.109812076362754
"1916",-0.00903736945149619,0.0871927735934176,0.0121778600811593,-0.0525135410028557,0.113990741045182
"1918",-0.00306581129411697,0.088200542884867,0.00849978687578401,-0.044179195408693,0.114084834517758
"1920",-0.00195636844254254,0.0841123832653674,0.00545801271312003,-0.0391281615696257,0.106656124007786
"1922",-0.00451648417873637,0.0760611832247735,0.00170780757514494,-0.0371137724620862,0.0974388406817998
"1924",-0.0092746495379199,0.0659932864149293,-0.00259240991339634,-0.0361384142612159,0.0858561337381014
"1926",-0.0146492676464288,0.0561091646850512,-0.00613738684673779,-0.0348114907928136,0.0748939394998538
"1928",-0.0186036488659262,0.0470216886392811,-0.0060544763228448,-0.0317310439010171,0.069611795166508
"1930",-0.0203753206617615,0.0411576468839373,-0.00169370876469491,-0.026741348782877,0.0645003071602523
"1932",-0.0212570838805291,0.0384098065388134,0.00388744710223564,-0.0217930221028976,0.0533521617724019
"1934",-0.0224964755726392,0.0349862987261557,0.00762373689971318,-0.0192087344037296,0.0376276262123449
"1936",-0.0229792309546267,0.0317586067176463,0.0145664720841961,-0.0159387935173216,0.0240797609054306
"1938",-0.0243046528970068,0.0257930703741748,0.0196760771645864,-0.012860086157814,0.00986395583846417
"1940",-0.0279949655750437,0.0146061201458382,0.0163363515180906,-0.0135762785934824,-0.00924766433440229
"1942",-0.0319389005932166,0.00251141436479779,0.00994224735296658,-0.0166278124725347,-0.0280107324645893
"1944",-0.0330445851760191,-0.00278287890278799,0.00778300607623642,-0.0179058945754014,-0.0451994004882174
"1946",-0.0320667338394549,-0.00170385112959022,0.0117489155024511,-0.0161237421289922,-0.0543077277446173
"1948",-0.029164226550566,0.00183552005958034,0.0212884423602463,-0.0117122267410816,-0.051717616567144
"1950",-0.026385564798598,0.00333746060396545,0.0276434821703009,-0.00849643984416423,-0.0457660012924715
"1952",-0.0242114664373299,0.00286868289001471,0.0284319242568747,-0.00701552875223055,-0.0416454170869753
"1954",-0.0219134729951526,0.000980087911746107,0.0264454932398599,-0.00628840748944508,-0.0370656608294878
"1956",-0.0199008905821567,-0.00239811368691714,0.0239496270188644,-0.00501344794982276,-0.0286385133652015
"1958",-0.0192387674911065,-0.00813061459384861,0.0171173679759908,-0.00511911524816961,-0.0247095661889911
"1960",-0.0190796014057547,-0.0140651140589535,0.00647075476008964,-0.0086902480447397,-0.0304048238019282
"1962",-0.0177707388391127,-0.0170656436025787,-0.000335942101579887,-0.0122705813029724,-0.0336759047920164
"1964",-0.0135737501895488,-0.0129806897423335,0.00312404226188644,-0.0109208400141935,-0.0296981974281813
"1966",-0.00875188475241408,-0.00493777589294549,0.0126082603400881,-0.00641526029459716,-0.0210226017932897
"1968",-0.00521824348203567,0.00121788383907955,0.0193934323320789,-0.00244368975620144,-0.00969491015056553
"1970",-0.00243586401369345,0.00444391438609328,0.0199029773654695,-0.000666502609682241,-0.00269844310852361
"1972",-0.000642686414197731,0.00459638806125169,0.0182652215246955,-0.000411821050468374,-0.00183337377279643
"1974",-0.00102166406748165,0.00010033555340114,0.0160908229027127,-0.00124404053372468,-0.00159728825421918
"1976",-0.00156515030852839,-0.00389774623776861,0.0152562112628226,-0.00080145771218114,0.000689282160994781
"1978",-0.00242791562508168,-0.00799404364005623,0.0117875542773443,-0.00169525448105626,-0.00648894081653543
"1980",-0.00291224012454274,-0.0117007695755452,0.00770311449775363,-0.00413932738915312,-0.0218714508637829
"1982",-0.000685889968992968,-0.0104004235987298,0.00997059920311235,-0.00317114835657667,-0.0280848699764664
"1984",0.00329011200392984,-0.00503313130150769,0.0148795606321159,0.000102164065455241,-0.0262479702541847
"1986",0.00488799828096087,-0.00267405952240563,0.0150456658588722,0.00175366131291964,-0.0239682104523419
"1988",0.0038984043020465,-0.00523839270766737,0.0111527631264403,0.00255949565602203,-0.0179601285584988
"1990",0.00402703772678263,-0.00630182696763812,0.0100140025180744,0.00469826820137798,-0.00656949578729775
"1992",0.00355411364872512,-0.00782185652229184,0.00945247141516238,0.00542760388791492,0.00213934432814723
"1994",0.00248734171484798,-0.0102848988440438,0.00963732802779953,0.0057371327055302,0.00456037125349763
"1996",0.00422081937941385,-0.00851855146640735,0.0124155351486433,0.00775459648904128,0.00559062562770871
"1998",0.00728782339093507,-0.00591454407147341,0.0137336002365236,0.00901365192179865,0.00566824940751305
"2000",0.010991719157211,-0.00193527219530399,0.0152944654855167,0.0100373250559004,0.000248723946890417
"2002",0.0143929478890338,0.00377564009071582,0.0176200421061325,0.011113526292349,-0.00707763399283301
"2004",0.0146655512398299,0.00587441273029913,0.0182710023691746,0.0113720601368454,-0.0135354014741313
"2006",0.0105990389000686,0.000547028011635998,0.0147696043064104,0.00986839215589405,-0.0216294820297064
"2008",0.00679507472231524,-0.00499701979640797,0.0107451851489389,0.00798324923762508,-0.0277697184645379
"2010",0.0061896447461765,-0.00507921522224979,0.0101216606588576,0.00757848871425967,-0.0285906123940575
"2012",0.00636787014706738,-0.00371076719632566,0.0112888282303169,0.00867291281626561,-0.0276880090105928
"2014",0.00665674653803471,-0.00308499226914,0.0130157585199186,0.01038880974453,-0.0264417048820211
"2016",0.00733377775870376,-0.00228955349203439,0.0139680053338539,0.0115958397362019,-0.0206709520572073
"2018",0.00660534593183277,-0.00415616934716425,0.011605912764365,0.01140877406542,-0.0128573298088968
"2020",0.00519008472544734,-0.00654424441263015,0.00792118473267276,0.010479939646728,-0.00972834921879932
"2022",0.00459688166528516,-0.00644418852394668,0.00664334224785516,0.00995840547905764,-0.00761978403186223
"2024",0.00471470793826562,-0.0057932741963895,0.00705176259574939,0.0102160516001495,-0.00448234648226863
"2026",0.00503095152515053,-0.00603112859198528,0.00593592850327324,0.00971942889680987,-0.00574707862831969
"2028",0.00683219501784481,-0.00350906464009027,0.00623246996934139,0.00944605458119562,-0.012530655776951
"2030",0.00941106894438627,7.96545767021286e-05,0.00796985427807682,0.00942017476713729,-0.0196038527508266
"2032",0.0109452532415599,0.00173871147869882,0.00788466432813285,0.00850553791568556,-0.0231582832972367
"2034",0.0111508056457062,0.00231709638832485,0.0069022388464845,0.00720746322745514,-0.0230409618882942
"2036",0.0100603283998693,0.00137506707660872,0.00642866552025957,0.00671861312128155,-0.0183146539750555
"2038",0.00808620789084668,-0.00121912782304228,0.00548444877113687,0.00734524596989403,-0.0103320400102331
"2040",0.00632569332305995,-0.00276099412075182,0.00627007428553174,0.00971509042307237,-0.00148335724789058
"2042",0.00551021198386804,-0.0021602171543925,0.00802013564790388,0.0114902865802961,0.00192491308341308
"2044",0.00525397141441882,-0.00136275337113621,0.00739170052718032,0.0102277526021978,0.00033692671255928
"2046",0.00544877135503133,0.000868458521445402,0.00741512012090211,0.00931438947995193,0.00260266307418806
"2048",0.00613677578268148,0.00520621614876853,0.00978149158229886,0.00957274165925349,0.0100250962671537
"2050",0.00603469881887688,0.00673958122594305,0.00836403132131836,0.00676237012703086,0.0159832352185873
"2052",0.00566703987882536,0.00596097771136706,0.00187529614545044,0.00171421444542801,0.0148416442718106
"2054",0.00453353634455487,0.00318120096081888,-0.0060751737029066,-0.00268129341552035,0.00929360581243728
"2056",0.00242693247829693,-0.0016857751735239,-0.0125859892619202,-0.00533295688650348,0.00264269170645406
"2058",0.000700834946727053,-0.00680321840228267,-0.017817091761819,-0.00675962625212304,-0.00628634067466108
"2060",-1.77543650666855e-05,-0.00982324391173471,-0.0200533394320735,-0.00727968485867574,-0.014372178939665
"2062",0.00119276368283955,-0.00818711987510539,-0.017318679750984,-0.00614928666411975,-0.0145108217892509
"2064",0.00428543913493111,-0.00312008219870471,-0.0115958860501612,-0.00322051342779582,-0.0050124091189239
"2066",0.00842685388649705,0.00359289546351228,-0.00283538389022722,0.00262875426829688,0.0136998463549352
"2068",0.0131355559469956,0.0107838095994468,0.00650785757358971,0.00869848666624994,0.0362516368819559
"2070",0.0171560342928414,0.015226761691805,0.00960013189779906,0.0106467558763957,0.0492783322969757
"2072",0.018999704517732,0.0154224072852275,0.00460174410577656,0.00869248264395385,0.0491472168204926
"2074",0.0188298917357779,0.0126772998696449,-0.000764029344966681,0.00650329698926462,0.0463375878923281
"2076",0.0163931373945358,0.00646137790704411,-0.00524606929460464,0.00365697334436546,0.043156700067355
"2078",0.0127095376773838,-0.00153670669723053,-0.0114978438661976,-0.000644932608455253,0.0376037559847392
"2080",0.00981424476228661,-0.00583461790428368,-0.0151621472103558,-0.00325858547029257,0.0350787261311165
"2082",0.00680822080101869,-0.00828938387896263,-0.01613377598077,-0.00339099633248509,0.0346549495192235
"2084",0.00373407742193293,-0.0115694159157748,-0.017962324635729,-0.00387976126523604,0.0275443282206281
"2086",0.00146805980816513,-0.014274436451495,-0.0201575003100864,-0.00526130889965032,0.0163331748135287
"2088",0.00186523668086532,-0.0123303697297056,-0.0180369447908682,-0.0043233080892108,0.00857658989761981
"2090",0.00437565972908415,-0.00653104548995718,-0.0131909990994194,-0.00182944011825166,0.00305002162628244
"2092",0.00527850839228941,-0.00328497975785702,-0.0129559247712186,-0.00213908898170005,-0.000650376647661172
"2094",0.00481871686725116,-0.00297186243512666,-0.0145569055339272,-0.00382903183309421,-0.000728773494444137
"2096",0.00344918577820776,-0.00575027411405745,-0.0173941523024614,-0.00598871093137693,0.00219057299963479
"2098",0.00263032492699735,-0.00765894032288675,-0.0195553597132284,-0.00666873647900196,0.00947605135023363
"2100",0.00132395490881059,-0.00965730538155486,-0.0232593726109065,-0.00777518114032862,0.014970773399847
"2102",-0.000919538579594722,-0.012480190463942,-0.0255771498322923,-0.0082845574311886,0.014441423484031
"2104",-0.00232013219518955,-0.0136025354553874,-0.0239335411419287,-0.00712411592097361,0.00968287763844305
"2106",-0.0031653804921422,-0.0143272278355273,-0.0215225146793578,-0.00613218851062639,0.00351068609787573
"2108",-0.00252634898052331,-0.0132509112733196,-0.016515910135963,-0.00351560766678439,0.00162966766304202
"2110",-0.000726778033701828,-0.00988979506567018,-0.0116086132122506,-0.000541103166383612,0.00631300752086517
"2112",-0.000757589326209296,-0.00913284411910235,-0.0129480346241272,-0.000933459497638595,0.0113991459671529
"2114",-0.00216660202205065,-0.0108991942674405,-0.017420586845199,-0.00291772407106601,0.0112611241709912
"2116",-0.00292554550621169,-0.0115150163402995,-0.0200389885781993,-0.00361781664406054,0.0112867268276396
"2118",-0.00315541023817975,-0.0107473529682602,-0.0217449997582739,-0.00407747192662026,0.0128991910399498
"2120",-0.00472918441802724,-0.013091290523406,-0.0256721502237043,-0.00680040889814944,0.0114904548521697
"2122",-0.00584039836375483,-0.0150541455332059,-0.0247595315560237,-0.00752913223522148,0.0099160401257855
"2124",-0.00524157817406534,-0.014117712996128,-0.0195973189373682,-0.00548174867591031,0.00839298692313622
"2126",-0.00457470302663153,-0.0142093833271404,-0.0164592699137808,-0.00388479633045175,0.00693412510261831
"2128",-0.00304036815304797,-0.014613918350283,-0.0162287730076857,-0.00348923444294904,0.00987014132751647
"2130",-0.000672012265515176,-0.0135804070574923,-0.01844215086046,-0.00437995127997834,0.0122021383268965
"2132",0.000610573091379209,-0.0125723544321234,-0.0218093845613185,-0.00589534985512177,0.0105252569351695
"2134",0.0022162632129126,-0.00921059790871441,-0.0227661682212447,-0.00637286034999585,0.0106232205808523
"2136",0.00471039936884104,-0.002780748395434,-0.0223168999865697,-0.00643215425916127,0.0157920142693808
"2138",0.00702694154798084,0.00317651440274159,-0.0215233421363988,-0.00662087615831232,0.0222490195606215
"2140",0.00791203303867326,0.00749728733097974,-0.0176335907866791,-0.00538586973683115,0.0299868361788299
"2142",0.00781295028097048,0.0124611587497689,-0.00893942943030268,-0.00119971234333912,0.0348154666797695
"2144",0.00697472790298463,0.0160207364785185,-0.00242414902429336,0.00253794789113429,0.0316751822065953
"2146",0.00437314855065693,0.0138689089821358,-0.0036133073582728,0.00205770609203801,0.0217530433564563
"2148",-7.45427891587789e-05,0.00621325413665609,-0.00998002887900417,-0.00196607568241214,0.00893435729163082
"2150",-0.00590276613389123,-0.00452606227884041,-0.0157667844610392,-0.00571768477785399,-0.00785729075605873
"2152",-0.0110921408478882,-0.0146271121747686,-0.0178311664633746,-0.00677560136770036,-0.0219385117566651
"2154",-0.0132372553760343,-0.0192390726230205,-0.0162557222839158,-0.00569681780279215,-0.0263546184990793
"2156",-0.0125229052052762,-0.0186064696397672,-0.0127404057525849,-0.00387481460798971,-0.0216512216868945
"2158",-0.0108712250721077,-0.0156988319503028,-0.00799357799021409,-0.00129830752262585,-0.012540924572185
"2160",-0.0111900754846448,-0.0139243958378494,-0.00494786349320394,0.000362873260338489,-0.00526770408319139
"2162",-0.0123367133375048,-0.0119451716552102,-0.00386382763592714,0.00079291843565376,-0.00558951660327547
"2164",-0.0127626254285021,-0.00959797746713739,-0.00536677551276938,-1.59134487539906e-05,-0.00952037288137831
"2166",-0.0128788126773472,-0.00854701947693278,-0.00896631166778411,-0.00245475271157665,-0.0128026241387567
"2168",-0.0133937230773624,-0.00934669447541083,-0.0109485982460262,-0.00484746464041936,-0.0152453619066402
"2170",-0.0146420246012893,-0.0124280544624348,-0.011645024232598,-0.00589514936273973,-0.0196767215758536
"2172",-0.0156557829580773,-0.0154424031248259,-0.0135946858484974,-0.00682019773486756,-0.0252646836539042
"2174",-0.0162467253596654,-0.0172918737882304,-0.0168755670708147,-0.00856584020972749,-0.0276971366806478
"2176",-0.0159931006541456,-0.0173596639614923,-0.017248804322036,-0.00909010461924635,-0.0241665653161371
"2178",-0.0165925812499719,-0.0173652623958025,-0.0175470699135366,-0.00973925945870245,-0.0213770706040349
"2180",-0.0169505512393911,-0.0160869397773971,-0.0164690211103875,-0.00911990009977843,-0.0211677957533917
"2182",-0.0148517186187453,-0.0113684333385789,-0.0120377758326702,-0.00578410999809939,-0.0213953624189195
"2184",-0.0104783246878137,-0.00475010006820319,-0.00475040788710078,-0.00055491047988074,-0.0148350855765892
"2186",-0.00563346284437102,0.000981380927695671,0.0025612187016129,0.00385834701891571,-0.00294734820875842
"2188",-0.00227555531644205,0.00326091291258828,0.00537612119803773,0.00521704458291946,0.00139555272122491
"2190",-0.0012957281951519,0.00270950533696281,0.00315538546882742,0.00488567074320491,-0.00473911966178537
"2192",-0.00197409404704971,0.00135196538883148,-0.000769518483247852,0.00407810286745327,-0.01110965137267
"2194",-0.00387636439741094,-0.00180550307341204,-0.00608922732656192,0.00172200600457078,-0.0143357981224686
"2196",-0.00575068674292816,-0.00433405582531838,-0.0100706198579977,-0.000570660247042568,-0.0179818828310665
"2198",-0.00726986779368215,-0.00505721551901097,-0.0116449483096074,-0.00158052402043213,-0.0206024077701526
"2200",-0.0071220186156508,-0.00328677495683363,-0.00889952894109132,0.000340288279110853,-0.0215471680582272
"2202",-0.00692809190488725,-0.00207625294655278,-0.00546521333466758,0.00267039261949459,-0.0241164339415468
"2204",-0.00742789155361571,-0.00283747383641653,-0.00225455656876492,0.00437422978167483,-0.023788111574219
"2206",-0.00706279501919524,-0.00268068949212604,0.00275628877532979,0.00673119464086579,-0.0236889752306121
"2208",-0.00782495789708705,-0.00440928851573526,0.00387984164213793,0.00707750418687023,-0.03390064084433
"2210",-0.0096143404320935,-0.00631668626623787,0.00512612571544239,0.00837507394649687,-0.0468254148185036
"2212",-0.0113979360522568,-0.00658763145877655,0.0103078018727701,0.0121480344922177,-0.0506652501403243
"2214",-0.0131447829178084,-0.00747302414352476,0.0152694373732608,0.0150075576843341,-0.0508538024695292
"2216",-0.013907731878018,-0.00718290772146378,0.0186943089829459,0.0170878899503135,-0.0562812005043596
"2218",-0.0152181884954622,-0.00666966399865819,0.0201142172774188,0.0187497568873196,-0.0645265382702831
"2220",-0.0177673961000473,-0.00849492703288437,0.0197679938055751,0.019342597641575,-0.0718722061605404
"2222",-0.0198963016619813,-0.00954387277211089,0.0221515820593507,0.0210054201204699,-0.0735609476585789
"2224",-0.0212507257341735,-0.00919484757748649,0.0261631896498953,0.0229146397955916,-0.0725480409088065
"2226",-0.0222341067478903,-0.00749654379236571,0.0289585625920133,0.023820294223588,-0.0764207862206797
"2228",-0.024527938366968,-0.00817812376747908,0.0272227570926827,0.022593663246372,-0.0837882211635629
"2230",-0.0250028276922515,-0.00728522528511866,0.0286378519569541,0.0234351908033357,-0.0813555824447725
"2232",-0.0229518084839077,-0.00300315636663163,0.0341894201866382,0.0262650662558881,-0.0680255719883386
"2234",-0.0208713075212188,0.000916467530086504,0.0366370510702073,0.0265365563571975,-0.0550599068562106
"2236",-0.0190717144401434,0.00441926781546833,0.0340890942568325,0.0239287378622311,-0.0447371380432278
"2238",-0.0167902007155199,0.00836656207655204,0.0325208631182087,0.0230431182724674,-0.0241463951382789
"2240",-0.0110997534668051,0.0150494106687445,0.0355960163329896,0.0249360496366805,0.00940545801754566
"2242",-0.000864177281920993,0.0262149234269896,0.0396577002771666,0.027064795445959,0.0421433543494934
"2244",0.012455372388089,0.0392280116533593,0.0397325115187765,0.0277250513629723,0.0640569966601323
