"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"1426",-0.0611180083155378,-0.0703275560250142,0.0136271253652557,0.0723250430563556,0.0386118233203561,0.0312990789684172,0.090632387245669
"1428",-0.0609734513841528,-0.0681729257237018,0.0159806732847619,0.0735906957194818,0.0400543341880157,0.0296747928810026,0.0850166829269256
"1430",-0.0608198025207278,-0.0662697836790556,0.0179972400965718,0.0745693576833172,0.0410398999445958,0.0277426058731667,0.0785975074541485
"1432",-0.0606565489543647,-0.0645936244888848,0.0197215846047173,0.07528387949683,0.041543594787933,0.0254194005573527,0.0711690006461916
"1434",-0.0604772270079457,-0.0631268897838669,0.0212018714443835,0.0757892556649137,0.0416879521517524,0.0229538347019357,0.0632170685107373
"1436",-0.0602851124519467,-0.0618693492051959,0.0224548528077745,0.0761492430390038,0.041597012906448,0.0206288524421906,0.0555303880747282
"1438",-0.0600678556248184,-0.0607912175052178,0.0235218625644855,0.0764313671468147,0.0413270716014845,0.0185550570410238,0.0484867001033284
"1440",-0.0598285336492114,-0.0598751077348827,0.0244267955361899,0.0766395043470923,0.0408743953273646,0.0165839240842221,0.0416768984413009
"1442",-0.059587977105049,-0.0591167250426214,0.0251796114318826,0.0767738951979673,0.0403195916610698,0.0147437347126181,0.0352184080705791
"1444",-0.0593660476310501,-0.0585118348149532,0.0257921976164533,0.0768165702234991,0.0397176978852656,0.01316086035073,0.0295948520116122
"1446",-0.0591650979260422,-0.0580433957667886,0.0262771135201385,0.0767656764194365,0.0390419709571275,0.011687280761359,0.0243704832140706
"1448",-0.0589765235562666,-0.0576994592115236,0.0266494313374334,0.0766408974419002,0.0383237779593556,0.0102271722892891,0.0191789758027895
"1450",-0.058778193564477,-0.0574493764929381,0.026956394995008,0.0764375043371893,0.0375724163589751,0.00870399830131778,0.0139240702577248
"1452",-0.0585597244595917,-0.0572786811689407,0.0272208443249958,0.0761662099994191,0.0368035690241851,0.00709299236614278,0.00870475449290868
"1454",-0.0583073277334496,-0.0571929722219061,0.0274530929547843,0.0758332319165608,0.0360638556613013,0.00542798299699484,0.003679952769393
"1456",-0.0579963005806146,-0.0571785163922481,0.0276788490609702,0.0754786630900766,0.0354357002576704,0.00382358551099039,-0.000728617398302515
"1458",-0.0576032071492307,-0.0572129305796824,0.0279273470045946,0.075136591579509,0.0349744548705321,0.00235690726499451,-0.00434112428449223
"1460",-0.0571318826700945,-0.057322711445685,0.0281666430606505,0.0747506983936401,0.034597028290355,0.000760345089926429,-0.00787713235295078
"1462",-0.0565676035574545,-0.0575190012729926,0.0283860458891883,0.0742874520288949,0.0342357227965129,-0.00103841805002965,-0.0115727987993112
"1464",-0.0558938356687365,-0.0578047962812313,0.0285732507583589,0.0737458239370423,0.0338398757087918,-0.0029160851653488,-0.0152060066272508
